aud,predicted_aud,percent_diff
0.76,0.6230175,18.02401448550977
0.63,0.59673834,5.2796288142128605
0.74,0.7177973,3.0003676543364644
0.77,0.6740423,12.462040975496368
0.43,0.55336946,28.690572672112044
0.33999999999999997,0.6602395,94.18809343786802
0.7,0.63917357,8.689490386417928
0.64,0.7305362,14.146284759044644
0.38,0.48969248,28.866441940006457
0.4,0.73976547,84.941366314888
0.1,0.6279736,527.9736161231995
0.62,0.6275493,1.2176275253295905
0.7,0.6989413,0.1512442316327713
0.73,0.71587616,1.9347723216226633
0.75,0.6822429,9.034283955891928
0.5900000000000001,0.7328236,24.207391577251872
0.8099999999999999,0.67557675,16.595463399533866
0.75,0.7026967,6.307109196980794
0.36,0.61496437,70.82343498865764
0.6,0.6400699,6.6783169905344675
0.82,0.8355544,1.8968806034181236
0.55,0.7557708,37.41287318142977
0.6599999999999999,0.61243665,7.20656785097988
0.53,0.6212787,17.222396832592075
0.71,0.66555977,6.259187510315797
0.77,0.74511653,3.2316192404016295
0.71,0.6603029,6.999594728711621
0.8300000000000001,0.7275035,12.348978490714575
0.8,0.64514965,19.35629397630692
0.53,0.6563482,23.839288387658453
0.72,0.77439713,7.555157608456086
0.67,0.76081157,13.553965269629629
0.48,0.7326894,52.64362096786499
0.76,0.79004943,3.953872856340909
0.6599999999999999,0.69476825,5.267916664932726
0.8400000000000001,0.70703715,15.828910611924679
0.32999999999999996,0.66572845,101.73589388529463
0.72,0.6456958,10.320027006997
0.31,0.5680868,83.25380740627166
0.45,0.5949294,32.20653269026014
0.7,0.66838324,4.516679900033127
0.75,0.79682434,6.243244806925456
0.74,0.5496967,25.716664340045
0.77,0.6384181,17.088561243825147
0.8099999999999999,0.60861677,24.862127245208356
0.78,0.8220351,5.389112081283175
0.49000000000000005,0.6168027,25.878100492516328
0.62,0.6456958,4.144484766067998
0.5,0.61450356,22.900712490081787
0.71,0.64054817,9.781947941847246
0.6900000000000001,0.66764396,3.240005175272632
0.79,0.7972627,0.9193326853498582
0.73,0.723822,0.8463016928058756
0.62,0.64261127,3.6469782552411485
0.62,0.6475956,4.450900708475421
0.79,0.58190066,26.341689085658597
0.55,0.4760396,13.447347554293552
0.5599999999999999,0.764915,36.59196240561351
0.62,0.6319103,1.9210200155934987
0.62,0.6361719,2.608367320029967
0.6599999999999999,0.6590292,0.14709306485723964
0.5,0.6020119,20.40238380432129
0.73,0.72992253,0.010611912975570128
0.71,0.6096937,14.127647037237459
0.5900000000000001,0.7011772,18.8435897988788
0.77,0.70207906,8.820901598249165
0.27999999999999997,0.63785607,127.80573793819974
0.76,0.7194961,5.329464297545584
0.75,0.72653365,3.1288464864095054
0.6900000000000001,0.6249865,9.422242123147722
0.49000000000000005,0.5242259,6.984875640090621
0.49000000000000005,0.7567241,54.43349371151047
0.75,0.7981883,6.425110499064128
0.67,0.670558,0.08327996552879534
0.8,0.6048858,24.38927292823792
0.72,0.7014921,2.5705456733703578
0.7,0.7876013,12.51447030476162
0.67,0.6498501,3.0074521676817993
0.79,0.74285185,5.968119826497915
0.72,0.75771725,5.238507191340132
0.74,0.6658559,10.019475060540275
0.8800000000000001,0.79126626,10.083379257809042
0.82,0.5953608,27.395022496944517
0.32999999999999996,0.5869983,77.87826783729324
0.5599999999999999,0.5630655,0.5474158695766008
0.35,0.6995771,99.87916946411133
0.8,0.69573873,13.032658398151401
0.8300000000000001,0.73843646,11.031751747590958
0.45,0.7204137,60.09192996554904
0.79,0.6572549,16.803180416928065
0.8,0.7512485,6.093940138816839
0.85,0.6956079,18.163776397705078
0.67,0.68613154,2.4076920836719053
0.75,0.6283451,16.220657030741375
0.54,0.61618894,14.109063590014415
0.8099999999999999,0.5805154,28.33143399085527
0.75,0.574521,23.397199312845867
0.53,0.6200868,16.997507383238588
0.78,0.7609751,2.439086865156128
0.6599999999999999,0.71616787,8.510282906618999
0.43,0.73190325,70.21005929902543
0.62,0.6324875,2.0141090116193223
0.71,0.6504527,8.386947403491378
0.36,0.48969248,36.02568871445126
0.8400000000000001,0.8271881,1.5252292156219576
0.45,0.3918687,12.918064329359268
0.6599999999999999,0.63723737,3.4488833311832194
0.53,0.6600891,24.545108597233604
0.6900000000000001,0.6869716,0.4388978515846225
0.3,0.5600563,86.68544292449951
0.51,0.46359882,9.098271061392394
0.85,0.71559536,15.812310050515565
0.72,0.6833966,5.083808634016245
0.5599999999999999,0.604762,7.99321745123183
0.74,0.7455463,0.749497478072709
0.54,0.58190066,7.759380782092052
0.7,0.69715333,0.4066671643938274
0.5900000000000001,0.6483025,9.881778894844686
0.78,0.8676702,11.239766463255267
0.63,0.6648215,5.52722310263013
0.16999999999999998,0.5761323,238.90135147992305
0.78,0.7348029,5.794499776302243
0.5700000000000001,0.6219779,9.11893426326282
0.6900000000000001,0.5851282,15.198813314023232
0.62,0.7230647,16.623342037200928
0.58,0.692748,19.439312096299805
0.76,0.72632444,4.430994862004331
0.6599999999999999,0.70044523,6.128065875082318
0.61,0.66742873,9.414546216120488
0.75,0.7652291,2.0305474599202475
0.61,0.713974,17.044917872694676
0.45999999999999996,0.60229784,30.934313587520442
0.72,0.60441655,16.05325705475277
0.72,0.729805,1.3618045383029551
0.62,0.6588871,6.272111015935098
0.61,0.5953608,2.399866307368042
0.61,0.6689362,9.661670981860555
0.6,0.63649035,6.081724166870121
0.54,0.5762313,6.709500153859449
0.85,0.7774865,8.530999632442697
0.8400000000000001,0.82707053,1.539222115562085
0.74,0.8013342,8.288405714808285
0.48,0.4633483,3.4691043198108638
0.79,0.749115,5.17531769185127
0.8699999999999999,0.7131455,18.02925351022303
0.6599999999999999,0.71509635,8.347932497660333
0.85,0.80131555,5.727582819321574
0.6799999999999999,0.62963706,7.406314330942482
0.5599999999999999,0.57664967,2.973154612949927
0.72,0.6475086,10.068247053358286
0.7,0.6603029,5.671017510550357
0.64,0.57702416,9.839974716305735
0.7,0.6999051,0.013557502201618936
0.54,0.6475506,19.916774608470767
0.6900000000000001,0.6723298,2.560900950777366
0.71,0.7138172,0.5376308736666877
0.78,0.7032637,9.837987178411243
0.79,0.69581753,11.921831625926348
0.77,0.7261243,5.69814459069983
0.48,0.519504,8.230002224445347
0.78,0.74196917,4.875747668437472
0.73,0.63649035,12.809541780654696
0.54,0.8376648,55.123107963138146
0.36,0.47944605,33.179459306928855
0.76,0.7424958,2.3031874706870643
0.55,0.6072286,10.405195843089702
0.6900000000000001,0.6854875,0.6539842356806299
0.6799999999999999,0.583543,14.18485255802378
0.54,0.69194746,28.138418550844538
0.64,0.55515313,13.25732320547104
0.72,0.6682457,7.188100947274099
0.31,0.55858636,80.1891480722735
0.8300000000000001,0.7420517,10.59617823865041
0.8300000000000001,0.72616315,12.510463990360865
0.47000000000000003,0.4876502,3.755358685838409
0.79,0.78819907,0.2279661878754866
0.63,0.6176588,1.958921599009681
0.77,0.72014123,6.475164673545146
0.76,0.684917,9.87934564289294
0.49000000000000005,0.6519819,33.05752861256501
0.53,0.5492408,3.630344822721656
0.65,0.59185964,8.944670970623312
0.7,0.6161435,11.97949647903442
0.76,0.7452514,1.9406030052586618
0.55,0.67132133,22.058424082669337
0.82,0.7393914,9.830318718421744
0.58,0.63936317,10.235029253466383
0.6599999999999999,0.5228027,20.787468101039067
0.5700000000000001,0.6604909,15.875591311538415
0.79,0.78491294,0.6439311594902759
0.6900000000000001,0.6765629,1.9474050273066064
0.79,0.56314135,28.716285319267953
0.8099999999999999,0.76638484,5.384587652889293
0.79,0.6912043,12.50578361221507
0.64,0.73688656,15.13852514326572
0.48,0.46871972,2.3500581582387254
0.27999999999999997,0.7796502,178.4465040479388
0.54,0.6340872,17.423556469104902
0.8,0.82123435,2.654293179512018
0.65,0.6339984,2.461785536545977
0.64,0.6564989,2.57795453071594
0.64,0.69050956,7.892118394374845
0.82,0.8221954,0.26773301566519986
0.6,0.6397128,6.618801752726241
0.79,0.787622,0.30101582973818686
0.75,0.7065467,5.79377015431722
0.58,0.6017969,3.7580905289485607
0.82,0.6611855,19.367621584636403
0.5599999999999999,0.5352146,4.4259637594222925
0.8300000000000001,0.7722631,6.95625184530236
0.6799999999999999,0.700509,3.0160311390371977
0.64,0.585583,8.50266069173813
0.85,0.7154345,15.83123627830954
0.65,0.6263435,3.639463277963495
0.73,0.72360796,0.8756222790234686
0.6,0.6520987,8.683119217554731
0.55,0.6080703,10.558238896456622
0.6599999999999999,0.63706005,3.475750576366066
0.72,0.72858506,1.1923700571060218
0.37,0.5900776,59.4804267625551
0.76,0.74933946,1.4027024570264326
0.67,0.7038645,5.054405198168393
0.6900000000000001,0.6614986,4.130636781886012
0.55,0.50407046,8.350825309753425
0.54,0.5848241,8.300756525110309
0.63,0.7459455,18.404049721975174
0.7,0.8062045,15.172071116311216
0.48,0.5071444,5.655081570148472
0.67,0.7147997,6.686522711568799
0.79,0.6419595,18.739305266851115
0.8400000000000001,0.69006205,17.849756422496984
0.6900000000000001,0.5642105,18.230366015779804
0.62,0.6446649,3.9782070344494245
0.74,0.67853284,8.306373132241738
0.78,0.7017361,10.03383428622515
0.67,0.6258547,6.588855074412792
0.8099999999999999,0.70187604,13.34863650945969
0.64,0.715788,11.84187605977058
0.73,0.7459027,2.1784543991088894
0.74,0.6514418,11.967322633073136
0.24,0.59740627,148.919278383255
0.6599999999999999,0.6818804,3.3152143160502243
0.65,0.62166744,4.358854660621059
0.53,0.5945326,12.175963959603934
0.76,0.7160923,5.777330461301303
0.62,0.73969245,19.305233801564864
0.5700000000000001,0.6636467,16.429245262815225
0.61,0.5995889,1.706742458656184
0.78,0.6519819,16.41257817928608
0.45999999999999996,0.64550006,40.32610084699549
0.64,0.61560005,3.8124922662973426
0.77,0.7312703,5.029829446371502
0.63,0.67184883,6.642671993800572
0.8,0.6989805,12.627436220645908
0.5900000000000001,0.60614514,2.7364650015103478
0.8300000000000001,0.4225016,49.096193514674546
0.79,0.6392676,19.080047667781013
0.67,0.7428819,10.877894643527352
0.67,0.65540135,2.178903124225679
0.52,0.5329979,2.4995973476996753
0.77,0.7811324,1.4457662384231347
0.58,0.7227084,24.60489725244457
0.54,0.6312343,16.89523855845133
0.6900000000000001,0.70447457,2.0977635314499037
0.8099999999999999,0.8407209,3.792702710187001
0.75,0.6237275,16.83633327484131
0.8800000000000001,0.684161,22.254430976780988
0.61,0.63602203,4.265906771675487
0.8300000000000001,0.8219758,0.9667678051684361
0.63,0.61560005,2.2857064292544416
0.55,0.6506248,18.295420299876813
0.8,0.7202163,9.97296571731568
0.6799999999999999,0.7642703,12.392692004933089
0.6,0.6408824,6.813728809356693
0.73,0.67461514,7.586966475395305
0.76,0.6189478,18.559499477085314
0.6599999999999999,0.6892561,4.432738188541309
0.5700000000000001,0.6100719,7.030157457318211
0.55,0.5329979,3.091289780356675
0.8800000000000001,0.80685633,8.311780203472496
0.6,0.517964,13.672665754954018
0.72,0.6941078,3.596142927805579
0.74,0.55111283,25.525293156907367
0.74,0.73124886,1.1825870823215783
0.6900000000000001,0.7810042,13.189013107963222
0.65,0.7350872,13.090340907757096
0.73,0.69440526,4.875992095633727
0.78,0.7647805,1.951215206048431
0.65,0.7457041,14.7237099134005
0.58,0.46359882,20.069169381569168
0.74,0.6511177,12.011123992301323
0.76,0.6738462,11.33602826218856
0.82,0.8261576,0.7509304255974062
0.67,0.76815224,14.64958760275769
0.86,0.7404668,13.89921238256055
0.7,0.71975416,2.822022778647293
0.6,0.68983597,14.972660938898725
0.6599999999999999,0.7809495,18.325677785006448
0.58,0.13236363,77.17868408252453
0.6,0.6783055,13.050917784372968
0.6900000000000001,0.6517265,5.546886333520869
0.63,0.7488203,18.86036585247706
0.32999999999999996,0.38225594,15.83513382709389
0.5599999999999999,0.58604103,4.650184512138377
0.32,0.6462791,101.96221768856049
0.72,0.4603711,36.059568491246964
0.8800000000000001,0.7684843,12.672239271077252
0.63,0.71155256,12.94485084594242
0.8,0.72616315,9.229606389999395
0.47000000000000003,0.32221508,31.443599944419056
0.65,0.6343967,2.4005119617168753
0.71,0.7586522,6.85242397684447
0.8300000000000001,0.8247952,0.6270859614912371
0.8300000000000001,0.65897346,20.605607779629267
0.5900000000000001,0.7560596,28.145692712169566
0.45999999999999996,0.608389,32.258482601331636
0.82,0.7443468,9.226000308990473
0.8400000000000001,0.7402326,11.877072992778967
0.8,0.49080068,38.64991515874863
0.53,0.7248652,36.767018516108664
0.49000000000000005,0.58217704,18.811641420636846
0.63,0.69232833,9.893386326138936
0.49000000000000005,0.4603711,6.04671288509759
0.58,0.64611465,11.399077135941084
0.8,0.82048476,2.560594677925104
0.8,0.6689035,16.387058794498447
0.73,0.70187604,3.852596674879934
0.67,0.75867665,13.235320617903518
0.73,0.69890314,4.259843369052833
0.61,0.73602057,20.659109021796557
0.8099999999999999,0.781161,3.560369103043161
0.72,0.7071315,1.787290970484412
0.79,0.74253577,6.008130387414864
0.6,0.7551978,25.866303841272995
0.5599999999999999,0.7104341,26.863228423254842
0.72,0.72951704,1.3218114773432452
0.6599999999999999,0.6382048,3.3023010600696794
0.86,0.7542076,12.301440571629723
0.7,0.65197223,6.8611093929835665
0.72,0.67716134,5.949814452065358
0.54,0.7168277,32.74586862987941
0.78,0.6949417,10.904910319890735
0.6900000000000001,0.7263205,5.263841324958239
0.77,0.7705005,0.06499754918085833
0.18,0.6097997,238.7776017189026
0.43,0.6906096,60.60687774835631
0.53,0.7325846,38.2235086189126
0.6599999999999999,0.7291441,10.476378238562395
0.5900000000000001,0.62710863,6.289598901393036
0.5700000000000001,0.6048858,6.120318697209933
0.8099999999999999,0.6839162,15.56589986071174
0.48,0.72567916,51.18315815925598
0.52,0.5369536,3.2603130890772856
0.38,0.47833,25.876312193117645
0.77,0.7740222,0.5223664370450083
0.32,0.52071863,62.7245731651783
0.8,0.7547818,5.652277171611791
0.67,0.6102787,8.913623041181427
0.7,0.7397385,5.676931994301939
0.8,0.7042876,11.964051425457004
0.5700000000000001,0.6980326,22.46186273139818
0.61,0.6934189,13.675232793464039
0.86,0.719225,16.36918727741685
0.53,0.4606097,13.092508630932507
0.89,0.79345083,10.848221082365917
0.64,0.64351696,0.5495246499776819
0.72,0.39529985,45.09724279244741
0.71,0.71509635,0.7177964062757946
0.6599999999999999,0.61243665,7.20656785097988
0.73,0.6023803,17.482154010093375
0.71,0.76735145,8.077668807875948
0.45999999999999996,0.4380407,4.773760101069567
0.45,0.62112397,38.02754878997803
0.67,0.7003555,4.530676087336747
0.77,0.7011521,8.941287498969539
0.74,0.72247016,2.3688967163498327
0.5,0.648425,29.684996604919434
0.8099999999999999,0.547911,32.35666810730356
0.7,0.67102766,4.138905661446701
0.48,0.83381504,73.71146629254024
0.52,0.6495799,24.91920819649329
0.72,0.8284455,15.061874190966293
0.55,0.6599596,19.99265714125199
0.54,0.5610483,3.8978386808324674
0.62,0.68652755,10.730250035562824
0.78,0.6314234,19.048280288011604
0.78,0.7534464,3.4043076710823286
0.5900000000000001,0.5795921,1.7640493683895955
0.45,0.35715383,20.63248157501221
0.48,0.5890936,22.727838655312862
0.8,0.71237445,10.953193902969364
0.61,0.6283451,3.0073888966294606
0.75,0.75939095,1.252126693725586
0.76,0.692095,8.934870832844785
0.73,0.5708197,21.80552384624742
0.45999999999999996,0.5224476,13.57556218686312
0.6,0.7529235,25.487248102823898
0.86,0.7458679,13.271173488262086
0.45,0.5326795,18.37322182125515
0.6799999999999999,0.59523153,12.465951021979828
0.6599999999999999,0.5732282,13.147245392654872
0.8,0.76735145,4.081068933010107
0.39,0.50819695,30.306910245846474
0.8300000000000001,0.62943304,24.16469447584038
0.8099999999999999,0.7875372,2.7731830691113815
0.75,0.9476558,26.354106267293293
0.5599999999999999,0.73688656,31.586885878017988
0.58,0.60960585,5.104456687795712
0.71,0.7270631,2.4032562551364145
0.8699999999999999,0.61675173,29.108996500914117
0.6599999999999999,0.65540135,0.6967652927745352
0.6599999999999999,0.81623876,23.672539537603217
0.54,0.7264164,34.521557225121384
0.76,0.6972556,8.255840602673983
0.64,0.7523358,17.55246669054031
0.5900000000000001,0.6921724,17.317357305753013
0.73,0.6941272,4.914081913151151
0.78,0.7521142,3.575105544848323
0.8300000000000001,0.788468,5.003855027348171
0.65,0.61314124,5.670578663165756
0.79,0.6069875,23.166142234319377
0.12,0.74377096,519.8091308275859
0.6799999999999999,0.7028245,3.3565402030944917
0.67,0.6885013,2.761387825012201
0.52,0.64693767,24.411090062214775
0.78,0.6226376,20.17466288346511
0.5700000000000001,0.6532353,14.60268706606144
0.71,0.77761436,9.523148603842298
0.49000000000000005,0.5887333,20.14965621792539
0.5900000000000001,0.70220965,19.01858499494648
0.8,0.7829626,2.129672467708593
0.62,0.6689035,7.887666071614912
0.71,0.71121526,0.17116304854272618
0.5599999999999999,0.6063255,8.272411993571701
0.72,0.7529397,4.574958483378096
0.73,0.7526402,3.101395580866568
0.7,0.6577487,6.035900115966791
0.71,0.7364943,3.7315919365681447
0.5700000000000001,0.5675418,0.43126700217264824
0.53,0.72607106,36.994539566759784
0.73,0.640667,12.237394345949772
0.85,0.788354,7.252472989699418
0.61,0.5909203,3.127814902633915
0.71,0.72794324,2.5272171262284453
0.7,0.7854708,12.210111958639969
0.62,0.6760066,9.033325026112218
0.8099999999999999,0.6941272,14.305283699506589
0.73,0.6935193,4.997356950420221
0.71,0.667666,5.96253267476256
0.77,0.72547936,5.7819007279036905
0.75,0.7018346,6.422050793965657
0.79,0.6492472,17.816806443129916
0.64,0.6843072,6.92300274968147
0.63,0.6250046,0.792922292436873
0.76,0.8583437,12.939963215275814
0.6599999999999999,0.7201345,9.111287377097403
0.6599999999999999,0.5775895,12.486437595251825
0.85,0.6138793,27.77890317580279
0.77,0.7376246,4.204599269024739
0.85,0.6623934,22.071365749134735
0.32999999999999996,0.472946,43.31696611462219
0.5900000000000001,0.7674781,30.08103532306217
0.8,0.700689,12.413872778415683
0.5,0.6007547,20.150935649871826
0.6599999999999999,0.5889593,10.763745958154841
0.8,0.5642572,29.467849433422092
0.6799999999999999,0.68818474,1.2036379645852575
0.85,0.64738446,23.837121795205505
0.79,0.7178527,9.132568142082121
0.73,0.7646063,4.7405886323484685
0.63,0.6535437,3.7370969378758985
0.65,0.53350264,17.92267102461595
0.77,0.7093438,7.877429739221352
0.6599999999999999,0.6374511,3.4164981408552575
0.5700000000000001,0.6452429,13.200513940108438
0.6599999999999999,0.6536906,0.9559732494932113
0.7,0.69809735,0.27180739811487925
0.71,0.6105891,14.001537040925358
0.76,0.7323097,3.643460650193065
0.8,0.7354114,8.073574304580694
0.8300000000000001,0.6972454,15.99452782826252
0.6599999999999999,0.63594943,3.644025325775135
0.75,0.608389,18.8814640045166
0.49000000000000005,0.65615517,33.90921816533925
0.8099999999999999,0.7533332,6.995899883317352
0.8300000000000001,0.7695336,7.285111496247449
0.6799999999999999,0.68746656,1.0980237932766277
0.72,0.706863,1.8245852655834585
0.5599999999999999,0.6427989,14.785517965044304
0.8,0.63708925,20.363843441009525
0.44000000000000006,0.5715741,29.903202707117238
0.76,0.8270657,8.824435033296282
0.6799999999999999,0.63936317,5.976004460278671
0.67,0.6891256,2.8545667876058487
0.19,0.53225714,180.13533667514199
0.77,0.75226575,2.303149173786116
0.4,0.41838178,4.595445096492761
0.74,0.6186438,16.399483745162552
0.7,0.65841484,5.940737043108253
0.82,0.69968283,14.672825394607166
0.36,0.7355541,104.32058307859633
0.62,0.58319217,5.936746828017696
0.5,0.565221,13.044202327728271
0.6,0.64065623,6.77603880564372
0.78,0.5098718,34.631822965083984
0.49000000000000005,0.5020618,2.461588626005202
0.6799999999999999,0.7265786,6.849793125601385
0.77,0.7517627,2.3684820571503105
0.77,0.7107838,7.690418231022824
0.7,0.80121607,14.459437983376645
0.77,0.7178527,6.772375106811525
0.31,0.47084972,51.887007298008086
0.67,0.6320853,5.658906965113403
0.72,0.6709649,6.81043101681603
0.55,0.5827764,5.959350412542161
0.6799999999999999,0.65841484,3.174288132611434
0.63,0.6405889,1.6807745373438268
0.78,0.7313245,6.240449501917916
0.67,0.5288403,21.068611429698436
0.72,0.7051725,2.0593778954611848
0.5599999999999999,0.7167239,27.986414091927678
0.73,0.5982684,18.045426068240648
0.76,0.6682598,12.071079015731812
0.78,0.6196013,20.563934705196285
0.62,0.6177393,0.36462583849506924
0.49000000000000005,0.40088978,18.185758347413987
0.8800000000000001,0.7710817,12.377081134102571
0.73,0.63417023,13.127365177624844
0.49000000000000005,0.4828843,1.4521861562923604
0.42000000000000004,0.60312647,43.60153958910986
0.75,0.7573067,0.9742259979248047
0.71,0.68456537,3.582342913453003
0.71,0.6230175,12.251057759137217
0.8300000000000001,0.82342035,0.7927294237067986
0.6799999999999999,0.631386,7.149120288736672
0.8,0.7712054,3.599321842193609
0.76,0.76077425,0.10187563143278307
0.61,0.49093854,19.51827143059402
0.65,0.6987296,7.496857643127439
0.8699999999999999,0.76081157,12.55039456246912
0.58,0.6955784,19.927309710403975
0.58,0.6578763,13.426950471154582
0.8400000000000001,0.7588463,9.661156790597106
0.8,0.6257854,21.77682369947434
0.75,0.7037448,6.167356173197429
0.45,0.599478,33.217334747314446
0.76,0.71457714,5.9766923126421485
0.52,0.6679723,28.456216592055096
0.64,0.6952973,8.640203252434727
0.76,0.60614514,20.244060064616956
0.82,0.73940283,9.828923097470906
0.48,0.75469583,57.22829848527908
0.55,0.62902874,14.368861371820614
0.79,0.7099539,10.13241719595994
0.77,0.6928763,10.016067616351242
0.63,0.7048548,11.881712126353431
0.8099999999999999,0.7942174,1.9484681847654672
0.71,0.65421337,7.857271986947928
0.73,0.66636246,8.717470626308492
0.76,0.69394344,8.691652511295521
0.77,0.6743064,12.427741211730167
0.78,0.6626615,15.043398355826357
0.8400000000000001,0.67317975,19.859554086412707
0.6900000000000001,0.5992293,13.155177365178654
0.6,0.61679256,2.798759937286381
0.71,0.74834085,5.400119029300319
0.16999999999999998,0.7209876,324.1103635114783
0.79,0.66636246,15.6503209584876
0.73,0.55963993,23.336995791082515
0.63,0.6224282,1.2018763829791363
0.6599999999999999,0.68721634,4.123688105380909
0.82,0.650236,20.702925542505774
0.6900000000000001,0.6835492,0.9348948796590252
0.85,0.7371242,13.279505336985867
0.6599999999999999,0.76932895,16.564992702368546
0.6599999999999999,0.7429759,12.572104641885481
